TIMESTAMP,ContextTokens,GeneratedTokens
2023-11-16 18:16:27.0312240,2590,50
2023-11-16 18:16:27.8064630,126,203
2023-11-16 18:16:29.0146450,1115,421
2023-11-16 18:16:29.2112150,400,91
2023-11-16 18:16:29.2444100,862,379
2023-11-16 18:16:29.3718280,890,402
2023-11-16 18:16:29.4891630,899,403
2023-11-16 18:16:29.8740510,181,212
2023-11-16 18:16:30.2905000,1163,426
2023-11-16 18:16:30.5740160,1041,428
2023-11-16 18:16:30.7213310,1104,396
2023-11-16 18:16:31.5086690,1114,414
2023-11-16 18:16:31.7061030,1313,173
2023-11-16 18:16:31.8009570,13,130
2023-11-16 18:16:31.9274420,1065,395
2023-11-16 18:16:32.2108320,1077,390
2023-11-16 18:16:32.7829110,4079,27
2023-11-16 18:16:32.9106650,996,389
2023-11-16 18:16:33.3072790,197,183
2023-11-16 18:16:33.8903150,197,217
2023-11-16 18:16:34.4146520,1214,421
2023-11-16 18:16:34.7135810,1186,398
2023-11-16 18:16:34.8151980,1100,426
2023-11-16 18:16:35.3902470,1232,419
2023-11-16 18:16:35.9076280,209,217
2023-11-16 18:16:36.2680470,1029,388
2023-11-16 18:16:36.4050700,1113,375
2023-11-16 18:16:36.4232810,1009,425
2023-11-16 18:16:36.5590200,1183,431
2023-11-16 18:16:37.1667260,1097,396
2023-11-16 18:16:37.3355720,181,208
2023-11-16 18:16:37.4223750,908,456
2023-11-16 18:16:37.5889230,996,422
2023-11-16 18:16:37.8018320,1112,385
2023-11-16 18:16:38.1596160,890,403
2023-11-16 18:16:38.3589370,1093,426
2023-11-16 18:16:38.8008100,898,454
2023-11-16 18:16:38.9292120,1129,396
2023-11-16 18:16:39.5638960,862,425
2023-11-16 18:16:39.8526300,914,414
2023-11-16 18:16:40.3870460,982,594
2023-11-16 18:16:40.7030540,1313,156
2023-11-16 18:16:41.7636110,1084,397
2023-11-16 18:16:42.0202400,1065,594
2023-11-16 18:16:43.6460100,1243,398
2023-11-16 18:16:43.9606690,1000,375
2023-11-16 18:16:44.1330290,920,87
2023-11-16 18:16:44.1845350,411,101
2023-11-16 18:16:44.2582860,1018,425
2023-11-16 18:16:44.9463190,395,99
2023-11-16 18:16:46.6741100,181,113
2023-11-16 18:16:46.8641860,972,392
2023-11-16 18:16:47.3287340,392,96
2023-11-16 18:16:47.5121590,975,409
2023-11-16 18:16:47.8258560,1027,388
2023-11-16 18:16:47.9661530,1028,394
2023-11-16 18:16:48.4451950,997,492
2023-11-16 18:16:48.5186180,851,397
2023-11-16 18:16:48.6092840,1113,531
2023-11-16 18:16:48.9570740,1083,426
2023-11-16 18:16:49.5237160,978,437
2023-11-16 18:16:49.7933320,386,61
2023-11-16 18:16:50.7759920,209,162
2023-11-16 18:16:51.5689000,120,12
2023-11-16 18:16:51.6164500,416,140
2023-11-16 18:16:51.6708580,394,83
2023-11-16 18:16:51.7447460,1099,396
2023-11-16 18:16:52.0288970,209,217
2023-11-16 18:16:52.3956860,993,441
2023-11-16 18:16:52.9907610,2294,72
2023-11-16 18:16:53.1922030,1067,394
2023-11-16 18:16:53.3362740,416,79
2023-11-16 18:16:53.3922250,203,179
2023-11-16 18:16:54.1205230,56,164
2023-11-16 18:16:54.6136420,209,162
2023-11-16 18:16:55.3627990,1083,378
2023-11-16 18:16:56.7764550,982,429
2023-11-16 18:16:57.1385400,374,54
2023-11-16 18:16:57.6583070,126,205
2023-11-16 18:16:58.6072120,1078,428
2023-11-16 18:16:59.1437960,169,217
2023-11-16 18:16:59.4529200,1001,427
2023-11-16 18:16:59.8200270,4081,38
2023-11-16 18:16:59.9652410,1064,395
2023-11-16 18:17:00.5221530,972,575
2023-11-16 18:17:00.7275850,980,384
2023-11-16 18:17:02.3077990,1082,409
2023-11-16 18:17:02.5144880,385,98
2023-11-16 18:17:02.7803140,412,100
2023-11-16 18:17:03.2389700,1146,466
2023-11-16 18:17:03.9911970,846,108
2023-11-16 18:17:04.9349320,1059,649
2023-11-16 18:17:05.3655870,167,171
2023-11-16 18:17:05.4222470,40,134
2023-11-16 18:17:05.9969940,1065,411
2023-11-16 18:17:06.1119960,1314,137
2023-11-16 18:17:06.4678490,163,205
2023-11-16 18:17:06.4979770,1314,203
2023-11-16 18:17:06.8632730,978,442
2023-11-16 18:17:07.1018040,1056,398
2023-11-16 18:17:07.8254620,1233,401
2023-11-16 18:17:08.7466820,1103,520
2023-11-16 18:17:09.0942230,1123,396
2023-11-16 18:17:09.5996540,1079,419
2023-11-16 18:17:10.4782610,1147,413
2023-11-16 18:17:11.2525270,411,81
2023-11-16 18:17:11.2779760,2522,62
2023-11-16 18:17:11.5748650,1106,414
2023-11-16 18:17:11.7570040,1147,396
2023-11-16 18:17:12.4135650,1021,428
2023-11-16 18:17:12.9396080,1104,394
2023-11-16 18:17:13.4015580,399,86
2023-11-16 18:17:13.7873650,766,85
2023-11-16 18:17:14.0259640,91,16
2023-11-16 18:17:14.0950610,1314,220
2023-11-16 18:17:14.1593100,1048,399
2023-11-16 18:17:14.7923670,194,217
2023-11-16 18:17:15.0621540,206,217
2023-11-16 18:17:15.6606930,1016,436
2023-11-16 18:17:16.0760100,91,16
2023-11-16 18:17:16.3798170,895,114
2023-11-16 18:17:16.9231770,194,223
2023-11-16 18:17:17.6951410,954,390
2023-11-16 18:17:18.0672970,203,217
2023-11-16 18:17:18.5552660,91,24
2023-11-16 18:17:18.9441360,878,110
2023-11-16 18:17:19.1655710,212,164
2023-11-16 18:17:20.7336250,445,174
2023-11-16 18:17:20.7817520,1023,421
2023-11-16 18:17:21.1926490,1009,420
2023-11-16 18:17:21.6260440,1161,373
2023-11-16 18:17:22.0963870,1067,429
2023-11-16 18:17:23.1721630,1136,422
2023-11-16 18:17:23.4027630,313,18
2023-11-16 18:17:23.6885580,1240,501
2023-11-16 18:17:23.7166460,209,167
2023-11-16 18:17:24.0466400,1093,414
2023-11-16 18:17:24.8593070,435,111
2023-11-16 18:17:25.6412610,422,95
2023-11-16 18:17:26.3254020,1184,394
2023-11-16 18:17:26.5708000,890,387
2023-11-16 18:17:27.1267490,1119,397
2023-11-16 18:17:27.7383050,1188,388
2023-11-16 18:17:28.1415580,1095,417
2023-11-16 18:17:28.4021470,1102,455
2023-11-16 18:17:28.8816870,1996,70
2023-11-16 18:17:28.9310460,181,173
2023-11-16 18:17:29.2540510,1132,414
2023-11-16 18:17:29.5393420,125,205
2023-11-16 18:17:30.1926510,206,167
2023-11-16 18:17:31.0367480,127,198
2023-11-16 18:17:31.5968230,404,109
2023-11-16 18:17:32.1585220,1199,394
2023-11-16 18:17:32.6331280,1013,422
2023-11-16 18:17:32.7925140,4083,38
2023-11-16 18:17:33.0705980,1069,499
2023-11-16 18:17:33.6881330,200,183
2023-11-16 18:17:34.0270310,895,393
2023-11-16 18:17:34.7356560,410,95
2023-11-16 18:17:35.7314870,212,217
2023-11-16 18:17:36.7905260,1052,652
2023-11-16 18:17:37.0404600,307,18
2023-11-16 18:17:37.5010600,129,185
2023-11-16 18:17:37.8048800,936,431
2023-11-16 18:17:38.2223570,1025,388
2023-11-16 18:17:39.1591490,431,97
2023-11-16 18:17:39.4130100,1045,496
2023-11-16 18:17:39.8957790,1163,429
2023-11-16 18:17:40.4984220,1012,389
2023-11-16 18:17:40.6210100,971,373
2023-11-16 18:17:41.2033000,1028,498
2023-11-16 18:17:41.4368210,1139,371
2023-11-16 18:17:41.4713830,1019,403
2023-11-16 18:17:42.0538090,1176,373
2023-11-16 18:17:42.6063240,382,38
2023-11-16 18:17:43.2143630,401,147
2023-11-16 18:17:44.1064200,1161,429
2023-11-16 18:17:44.3486340,1053,383
2023-11-16 18:17:44.6484160,1037,434
2023-11-16 18:17:45.2329090,945,504
2023-11-16 18:17:45.9924460,1036,386
2023-11-16 18:17:46.0899990,1062,413
2023-11-16 18:17:46.2554290,1070,398
2023-11-16 18:17:46.8038340,419,130
2023-11-16 18:17:46.9001090,1127,415
2023-11-16 18:17:47.5484570,4082,104
2023-11-16 18:17:47.9710900,934,378
2023-11-16 18:17:49.4980170,91,24
2023-11-16 18:17:49.7119260,1007,468
2023-11-16 18:17:49.9601410,10,146
2023-11-16 18:17:50.2137970,298,18
2023-11-16 18:17:50.4581890,1021,390
2023-11-16 18:17:51.0871290,386,96
2023-11-16 18:17:51.3622260,403,142
2023-11-16 18:17:51.4028890,1013,363
2023-11-16 18:17:51.6150610,1034,377
2023-11-16 18:17:52.1302300,1149,516
2023-11-16 18:17:52.4645030,1314,159
2023-11-16 18:17:52.9053660,1043,431
2023-11-16 18:17:53.0525920,1093,382
2023-11-16 18:17:53.8469210,203,189
2023-11-16 18:17:54.5548400,4085,59
2023-11-16 18:17:54.6723960,409,93
2023-11-16 18:17:54.9691250,1354,225
2023-11-16 18:17:55.5628180,1035,414
2023-11-16 18:17:55.7820320,206,179
2023-11-16 18:17:56.0154610,209,183
2023-11-16 18:17:56.3576650,1007,424
2023-11-16 18:17:56.4941840,1173,421
2023-11-16 18:17:56.7784330,395,92
2023-11-16 18:17:57.1067310,91,24
2023-11-16 18:17:57.4905280,1159,399
2023-11-16 18:17:57.7731650,1094,398
2023-11-16 18:17:58.0510410,203,162
2023-11-16 18:17:58.8074480,1003,373
2023-11-16 18:17:59.4629280,401,125
2023-11-16 18:18:00.0729610,197,217
2023-11-16 18:18:00.9136600,77,187
2023-11-16 18:18:01.1500270,1056,396
2023-11-16 18:18:01.5614790,1118,378
2023-11-16 18:18:01.7267310,1035,401
2023-11-16 18:18:01.8094890,1211,450
2023-11-16 18:18:02.0813090,4078,46
2023-11-16 18:18:02.3197540,1066,421
2023-11-16 18:18:02.5051610,414,79
2023-11-16 18:18:02.9075210,385,112
2023-11-16 18:18:04.1868300,401,88
2023-11-16 18:18:04.8410630,91,16
2023-11-16 18:18:05.2565930,4086,64
2023-11-16 18:18:05.7223470,1125,395
2023-11-16 18:18:06.0438230,847,89
2023-11-16 18:18:06.9451580,1046,393
2023-11-16 18:18:07.1432420,402,86
2023-11-16 18:18:07.5456770,997,415
2023-11-16 18:18:07.9091040,978,430
2023-11-16 18:18:08.1530850,1160,421
2023-11-16 18:18:08.1964830,912,427
2023-11-16 18:18:08.3572150,206,162
2023-11-16 18:18:09.1116610,975,68
2023-11-16 18:18:09.6737700,163,157
2023-11-16 18:18:09.8756410,1082,426
2023-11-16 18:18:10.0842840,200,217
2023-11-16 18:18:10.0983110,91,16
2023-11-16 18:18:10.2453980,1004,412
2023-11-16 18:18:10.9805570,203,161
2023-11-16 18:18:12.0673830,1032,387
2023-11-16 18:18:12.1400870,414,130
2023-11-16 18:18:12.4698320,1113,98
2023-11-16 18:18:12.7353380,161,193
2023-11-16 18:18:13.1001330,371,54
2023-11-16 18:18:13.4102710,1061,429
2023-11-16 18:18:13.7206960,4101,58
2023-11-16 18:18:13.9062510,1245,389
2023-11-16 18:18:14.0774910,405,83
2023-11-16 18:18:14.6762130,1052,429
2023-11-16 18:18:14.9384730,1062,393
2023-11-16 18:18:14.9582190,4080,74
2023-11-16 18:18:15.6596320,8,122
2023-11-16 18:18:15.8930490,2278,45
2023-11-16 18:18:15.9531420,405,110
2023-11-16 18:18:16.4094860,167,187
2023-11-16 18:18:16.6577870,1113,399
2023-11-16 18:18:16.7130670,1180,414
2023-11-16 18:18:16.8681250,209,217
2023-11-16 18:18:17.5771510,128,173
2023-11-16 18:18:17.5877230,1037,415
2023-11-16 18:18:17.8510150,380,99
2023-11-16 18:18:18.0614790,218,179
2023-11-16 18:18:18.1971150,1000,498
2023-11-16 18:18:19.1440310,1093,429
2023-11-16 18:18:19.6938820,1473,450
2023-11-16 18:18:21.2392710,1076,464
2023-11-16 18:18:21.3502140,402,73
2023-11-16 18:18:21.6827540,1047,401
2023-11-16 18:18:22.2781080,942,404
2023-11-16 18:18:22.5360850,1232,419
2023-11-16 18:18:22.8197380,999,395
2023-11-16 18:18:23.4178130,1049,667
2023-11-16 18:18:23.7662440,1009,419
2023-11-16 18:18:24.0260720,921,114
2023-11-16 18:18:24.2016170,1157,429
2023-11-16 18:18:24.3180850,1035,405
2023-11-16 18:18:24.3488640,4091,40
2023-11-16 18:18:24.6807160,4076,38
2023-11-16 18:18:24.7459780,1046,429
2023-11-16 18:18:25.1243840,161,159
2023-11-16 18:18:25.7539740,1108,399
2023-11-16 18:18:25.8946530,1051,410
2023-11-16 18:18:26.3141570,1001,373
2023-11-16 18:18:26.5284590,996,385
2023-11-16 18:18:26.6273440,417,98
2023-11-16 18:18:27.0789950,310,18
2023-11-16 18:18:27.4805380,1007,388
2023-11-16 18:18:27.7341810,4099,55
2023-11-16 18:18:27.9600200,1044,413
2023-11-16 18:18:28.1194520,1036,425
2023-11-16 18:18:28.3574120,405,105
2023-11-16 18:18:28.3965080,1269,451
2023-11-16 18:18:29.1642990,918,397
2023-11-16 18:18:29.4372930,4076,51
2023-11-16 18:18:30.2412200,1042,472
2023-11-16 18:18:30.4376460,409,146
2023-11-16 18:18:30.9367640,942,104
2023-11-16 18:18:31.2597480,4088,67
2023-11-16 18:18:31.4200400,203,217
2023-11-16 18:18:31.5319360,4086,37
2023-11-16 18:18:31.7842030,1071,386
2023-11-16 18:18:32.1581070,200,161
2023-11-16 18:18:32.4718780,181,118
2023-11-16 18:18:32.9690150,1201,546
2023-11-16 18:18:33.1333960,373,57
2023-11-16 18:18:33.5195400,130,199
2023-11-16 18:18:33.8495520,91,16
2023-11-16 18:18:34.1989740,394,94
2023-11-16 18:18:34.4170260,1146,380
2023-11-16 18:18:34.5144890,1091,436
2023-11-16 18:18:35.1642470,411,93
2023-11-16 18:18:36.2720800,396,65
2023-11-16 18:18:36.5610440,4073,29
2023-11-16 18:18:36.6232030,1046,429
2023-11-16 18:18:36.9009410,3067,101
2023-11-16 18:18:37.4977210,1117,428
2023-11-16 18:18:37.5924350,403,106
2023-11-16 18:18:37.9442660,403,101
2023-11-16 18:18:38.4672110,1209,403
2023-11-16 18:18:39.2539150,1036,411
2023-11-16 18:18:39.6769020,200,217
2023-11-16 18:18:39.9116680,1142,436
2023-11-16 18:18:40.8664420,323,18
2023-11-16 18:18:41.1395180,1039,593
2023-11-16 18:18:41.8476660,206,165
2023-11-16 18:18:42.0699410,373,66
2023-11-16 18:18:42.2136360,203,167
2023-11-16 18:18:42.6561570,1241,421
2023-11-16 18:18:42.8044870,4075,63
2023-11-16 18:18:43.0991360,1436,386
2023-11-16 18:18:43.5116460,386,49
2023-11-16 18:18:43.5749260,212,217
2023-11-16 18:18:43.6802780,181,112
2023-11-16 18:18:44.1069680,395,142
2023-11-16 18:18:44.9010530,395,91
2023-11-16 18:18:45.4272570,200,167
2023-11-16 18:18:45.4495910,4074,67
2023-11-16 18:18:45.6340250,391,93
2023-11-16 18:18:45.8416490,1007,379
2023-11-16 18:18:46.0553450,913,398
2023-11-16 18:18:46.2287290,385,84
2023-11-16 18:18:46.5758420,1161,408
2023-11-16 18:18:47.3050460,4080,35
2023-11-16 18:18:47.4849730,1116,401
2023-11-16 18:18:47.6529960,1015,397
2023-11-16 18:18:47.7525750,1320,201
2023-11-16 18:18:47.7803630,416,153
2023-11-16 18:18:48.3233200,1288,418
2023-11-16 18:18:48.4244850,400,82
2023-11-16 18:18:48.6073810,402,134
2023-11-16 18:18:48.7249820,1312,204
2023-11-16 18:18:49.2049670,1042,373
2023-11-16 18:18:49.6060390,1067,398
2023-11-16 18:18:50.0427920,1129,396
2023-11-16 18:18:50.5479510,401,144
2023-11-16 18:18:50.7795180,407,122
2023-11-16 18:18:51.0082060,1088,407
2023-11-16 18:18:51.2659710,967,398
2023-11-16 18:18:51.4984900,1160,392
2023-11-16 18:18:51.7592250,4082,31
2023-11-16 18:18:52.3626310,91,24
2023-11-16 18:18:52.4626260,383,58
2023-11-16 18:18:52.5385130,1034,550
2023-11-16 18:18:52.6021970,4083,46
2023-11-16 18:18:53.1774630,998,373
2023-11-16 18:18:53.5713290,1317,268
2023-11-16 18:18:53.7347540,167,168
2023-11-16 18:18:53.8966600,3053,69
2023-11-16 18:18:53.9893020,4080,61
2023-11-16 18:18:54.5128610,1314,161
2023-11-16 18:18:54.7794720,2584,150
2023-11-16 18:18:55.0450840,370,69
2023-11-16 18:18:55.0753440,1129,136
2023-11-16 18:18:55.2914420,1297,368
2023-11-16 18:18:55.3015330,377,53
2023-11-16 18:18:55.5677710,4078,62
2023-11-16 18:18:56.4811580,1208,413
2023-11-16 18:18:57.1897410,4132,75
2023-11-16 18:18:57.5744330,425,96
2023-11-16 18:18:57.7391160,134,202
2023-11-16 18:18:58.3866190,1027,405
2023-11-16 18:18:58.6383220,391,93
2023-11-16 18:18:59.5217170,371,58
2023-11-16 18:18:59.9552160,1296,398
2023-11-16 18:19:00.2010520,394,104
2023-11-16 18:19:00.5422800,2786,99
2023-11-16 18:19:00.8758150,91,16
2023-11-16 18:19:01.5718270,4077,40
2023-11-16 18:19:01.9268350,998,518
2023-11-16 18:19:02.0879840,1033,394
2023-11-16 18:19:02.1689510,4126,113
2023-11-16 18:19:02.5711640,4075,58
2023-11-16 18:19:03.2017610,420,104
2023-11-16 18:19:03.8825600,406,89
2023-11-16 18:19:04.1450200,4089,68
2023-11-16 18:19:04.7655230,4095,50
2023-11-16 18:19:05.4795310,1133,432
2023-11-16 18:19:05.5030720,1005,111
2023-11-16 18:19:05.7763550,1198,396
2023-11-16 18:19:06.2590390,4084,66
2023-11-16 18:19:06.8598960,1112,404
2023-11-16 18:19:07.0176670,431,99
2023-11-16 18:19:07.4540660,400,85
2023-11-16 18:19:07.8327280,4075,28
2023-11-16 18:19:08.7606470,1216,456
2023-11-16 18:19:09.0615460,218,179
2023-11-16 18:19:09.1674880,391,93
2023-11-16 18:19:09.3845110,22,147
2023-11-16 18:19:09.7628180,1318,139
2023-11-16 18:19:10.0831220,1135,410
2023-11-16 18:19:10.2283200,1249,413
2023-11-16 18:19:10.4569570,163,158
2023-11-16 18:19:10.7955000,871,103
2023-11-16 18:19:11.3223190,978,401
2023-11-16 18:19:11.8579310,372,67
2023-11-16 18:19:12.1792540,1262,373
2023-11-16 18:19:12.4218740,237,14
2023-11-16 18:19:12.4574690,1196,385
2023-11-16 18:19:12.9197430,1102,427
2023-11-16 18:19:13.5313630,392,74
2023-11-16 18:19:14.2825160,1111,415
2023-11-16 18:19:14.3577740,987,393
2023-11-16 18:19:15.1191840,3744,67
2023-11-16 18:19:15.3706150,908,90
2023-11-16 18:19:15.8090160,1296,448
2023-11-16 18:19:16.3412940,1035,411
2023-11-16 18:19:16.5605070,167,205
2023-11-16 18:19:16.6982440,907,429
2023-11-16 18:19:16.7844720,1361,98
2023-11-16 18:19:16.8715510,203,217
2023-11-16 18:19:16.9670930,1082,105
2023-11-16 18:19:17.1876740,4093,35
2023-11-16 18:19:17.9193640,416,144
2023-11-16 18:19:18.1241700,380,112
2023-11-16 18:19:18.2896000,197,217
2023-11-16 18:19:18.4577720,368,62
2023-11-16 18:19:18.4862560,405,142
2023-11-16 18:19:18.6205980,910,60
2023-11-16 18:19:19.2563160,994,396
2023-11-16 18:19:19.5766160,4070,77
2023-11-16 18:19:19.9516330,4093,60
2023-11-16 18:19:20.0852290,404,101
2023-11-16 18:19:20.3042060,1001,371
2023-11-16 18:19:20.4343100,1118,385
2023-11-16 18:19:20.6617880,4084,36
2023-11-16 18:19:20.7198250,374,70
2023-11-16 18:19:21.0153150,1318,151
2023-11-16 18:19:21.4507790,167,217
2023-11-16 18:19:22.5271860,399,91
2023-11-16 18:19:22.8549790,914,100
2023-11-16 18:19:23.2317240,923,416
2023-11-16 18:19:24.2506980,206,171
2023-11-16 18:19:24.5130800,1231,416
2023-11-16 18:19:24.7555710,374,73
2023-11-16 18:19:24.9821160,181,209
2023-11-16 18:19:25.4593490,4079,53
2023-11-16 18:19:25.6637020,165,158
2023-11-16 18:19:26.1491810,4119,59
2023-11-16 18:19:26.5652640,1120,397
2023-11-16 18:19:26.9989210,405,96
2023-11-16 18:19:27.5047020,442,78
2023-11-16 18:19:28.0895170,1009,399
2023-11-16 18:19:28.6392080,1009,399
2023-11-16 18:19:28.7734430,1133,432
2023-11-16 18:19:29.0507950,1296,405
2023-11-16 18:19:29.3904840,1321,180
2023-11-16 18:19:30.0611600,440,84
2023-11-16 18:19:31.1824020,420,103
2023-11-16 18:19:31.7112010,1199,373
2023-11-16 18:19:31.8697660,4122,73
2023-11-16 18:19:32.2002140,203,217
2023-11-16 18:19:32.3776190,4082,128
2023-11-16 18:19:32.8793440,1165,409
2023-11-16 18:19:33.0364000,414,101
2023-11-16 18:19:33.1724150,1865,122
2023-11-16 18:19:33.1775130,1083,429
2023-11-16 18:19:33.9745910,4085,37
2023-11-16 18:19:34.1730910,203,183
2023-11-16 18:19:34.8329210,1133,429
2023-11-16 18:19:34.9989210,1199,396
2023-11-16 18:19:35.1741110,1031,397
2023-11-16 18:19:35.4655620,980,516
2023-11-16 18:19:35.5959310,405,128
2023-11-16 18:19:35.6975570,1313,169
2023-11-16 18:19:35.7831860,1052,101
2023-11-16 18:19:36.1927120,1049,395
2023-11-16 18:19:36.4794780,91,16
2023-11-16 18:19:36.8848090,206,186
2023-11-16 18:19:37.3491540,4089,50
2023-11-16 18:19:37.3718180,1196,425
2023-11-16 18:19:37.4669350,388,92
2023-11-16 18:19:37.6881850,173,158
2023-11-16 18:19:37.7576120,963,407
2023-11-16 18:19:38.0915140,379,59
2023-11-16 18:19:38.2824370,1146,425
2023-11-16 18:19:38.6092160,191,217
2023-11-16 18:19:38.9199360,1204,412
2023-11-16 18:19:39.1011590,1207,386
2023-11-16 18:19:39.1983050,396,95
2023-11-16 18:19:39.3317100,396,96
2023-11-16 18:19:39.3527310,1262,415
2023-11-16 18:19:39.5263260,371,85
2023-11-16 18:19:39.9431450,1186,371
2023-11-16 18:19:40.0788690,1008,373
2023-11-16 18:19:40.2131420,1181,426
2023-11-16 18:19:40.5811660,2216,49
2023-11-16 18:19:41.7435840,1060,397
2023-11-16 18:19:42.1029470,763,30
2023-11-16 18:19:43.1269580,1035,411
2023-11-16 18:19:43.6407410,394,110
2023-11-16 18:19:43.9618070,1264,440
2023-11-16 18:19:44.2605140,4089,84
2023-11-16 18:19:44.3693430,395,88
2023-11-16 18:19:44.7573760,1004,396
2023-11-16 18:19:45.1191660,1031,397
2023-11-16 18:19:45.6524360,171,198
2023-11-16 18:19:46.0578640,4071,46
2023-11-16 18:19:46.4830990,419,93
2023-11-16 18:19:46.8651680,1146,394
2023-11-16 18:19:47.7313560,1264,418
2023-11-16 18:19:48.2923810,415,142
2023-11-16 18:19:48.9704040,1312,134
2023-11-16 18:19:49.0435050,1196,373
2023-11-16 18:19:49.3145370,1024,393
2023-11-16 18:19:49.9451680,1318,918
2023-11-16 18:19:50.7059790,432,95
2023-11-16 18:19:51.3344230,371,78
2023-11-16 18:19:51.6645710,2636,82
2023-11-16 18:19:52.0918280,1072,468
2023-11-16 18:19:52.5444200,396,105
2023-11-16 18:19:53.2977170,209,179
2023-11-16 18:19:54.1465130,206,183
2023-11-16 18:19:54.4395510,1025,414
2023-11-16 18:19:54.7022780,944,40
2023-11-16 18:19:55.0825960,1211,368
2023-11-16 18:19:55.1950620,408,129
2023-11-16 18:19:55.7150250,419,130
2023-11-16 18:19:55.9149020,30,164
2023-11-16 18:19:56.1217250,1150,387
2023-11-16 18:19:56.2750580,1009,399
2023-11-16 18:19:56.8518960,1027,414
2023-11-16 18:19:57.0488850,388,103
2023-11-16 18:19:57.4269940,1029,438
2023-11-16 18:19:58.3328430,1205,391
2023-11-16 18:19:58.7595090,369,52
2023-11-16 18:19:59.2325540,1049,395
2023-11-16 18:19:59.5026660,1010,397
2023-11-16 18:19:59.9785710,981,393
2023-11-16 18:20:00.1129950,1076,51
2023-11-16 18:20:00.1820790,4076,104
2023-11-16 18:20:00.3990360,4076,59
2023-11-16 18:20:00.7185290,379,60
2023-11-16 18:20:00.9759550,1596,52
2023-11-16 18:20:01.2096990,1201,45
2023-11-16 18:20:01.6262450,4075,136
2023-11-16 18:20:02.0413840,931,92
2023-11-16 18:20:02.0966660,1351,145
2023-11-16 18:20:02.6570100,1227,392
2023-11-16 18:20:02.9438670,1007,385
2023-11-16 18:20:03.2511690,130,185
2023-11-16 18:20:03.3930570,380,86
2023-11-16 18:20:03.6728730,1136,377
2023-11-16 18:20:03.8461290,1262,395
2023-11-16 18:20:03.9012910,91,16
2023-11-16 18:20:04.3071890,1112,432
2023-11-16 18:20:04.8659490,1120,397
2023-11-16 18:20:05.3552530,1156,396
2023-11-16 18:20:05.5566190,1060,411
2023-11-16 18:20:06.2552110,206,211
2023-11-16 18:20:07.1052520,375,77
2023-11-16 18:20:07.3403980,435,103
2023-11-16 18:20:07.9871530,1211,408
2023-11-16 18:20:08.1384890,1227,656
2023-11-16 18:20:08.6999540,1024,429
2023-11-16 18:20:08.7447290,200,174
2023-11-16 18:20:09.0725750,20,182
2023-11-16 18:20:09.4515220,383,75
2023-11-16 18:20:09.6358300,1060,429
2023-11-16 18:20:09.9215430,1030,411
2023-11-16 18:20:10.3562850,980,425
2023-11-16 18:20:10.8540370,402,97
2023-11-16 18:20:11.4490860,998,415
2023-11-16 18:20:11.6892850,1156,390
2023-11-16 18:20:11.7580830,1264,395
2023-11-16 18:20:11.9948160,373,75
2023-11-16 18:20:12.7637560,1025,428
2023-11-16 18:20:13.0410260,439,161
2023-11-16 18:20:13.3215410,1130,45
2023-11-16 18:20:13.6544370,383,56
2023-11-16 18:20:14.3952280,206,179
2023-11-16 18:20:15.5944640,120,12
2023-11-16 18:20:15.9225800,1989,88
2023-11-16 18:20:16.2435300,4079,142
2023-11-16 18:20:16.4649160,392,122
2023-11-16 18:20:16.9989710,1146,418
2023-11-16 18:20:17.3012480,1036,403
2023-11-16 18:20:18.0942140,1216,392
